READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
22/08/2017 22.00,0.153611802,0.150674617,0.067714933,0.181626043,0.199133101,0.274506524,0.121694978,0.105999159,0.135695688,0.196033919,0.166340812,0.171031516,0.111834509,0.142579452,0.182475651,0.135264268,0.183047492,0.150527867,0.069597652,0.088731065,0.113559553,0.107746194,0.14580843,0.119904576
22/08/2017 23.00,0.063841615,0.12639275,0.114135101,0.054121598,0.162544323,0.22663809,0.075880168,0.099891261,0.128423534,0.176586186,0.148967997,0.161277038,0.161594265,0.115193654,0.143854856,0.264488598,0.155055249,0.200933163,0.10452525,0.074511589,0.093050733,0.158465458,0.092899661,0.120386913
23/08/2017 00.00,0.105197531,0.10933659,0.063204266,0.12108167,0.145559622,0.235968007,0.07156276,0.096478481,0.123584327,0.113783092,0.138395337,0.155042355,0.04978447,0.065605984,0.088212827,0.138720184,0.156277204,0.128834177,0.052396485,0.069048098,0.092841042,0.105912431,0.119317161,0.098364495
23/08/2017 01.00,0.040425926,0.110127607,0.01897285,0.044907441,0.134343166,0.233225245,0.088954937,0.09451614,0.123064508,0.080176509,0.135898253,0.15215392,0.059511137,0.064551924,0.083736337,0.083209175,0.146089338,0.129810627,0.063307334,0.068669671,0.089077852,0.060982521,0.107066272,0.095135895
23/08/2017 02.00,0.062142857,0.095243786,0.069102133,0.057044374,0.139484948,0.221981908,0.077525803,0.096584196,0.126427708,0.104559693,0.139337262,0.147136267,0.070942782,0.07081489,0.125698305,0.061239196,0.142622264,0.133592751,0.051611169,0.051518127,0.09144604,0.04315322,0.100501155,0.094138358
23/08/2017 03.00,0.058334215,0.106618173,0.092136393,0.069514792,0.148281126,0.207710452,0.075614015,0.096744288,0.13177572,0.108200001,0.153894632,0.155244844,0.053463006,0.058089975,0.098511059,0.06360532,0.125749955,0.098062037,0.052392418,0.056926733,0.096538392,0.065534443,0.1295639,0.101036219
23/08/2017 04.00,0.116531055,0.11198604,0.076923723,0.07317804,0.161826704,0.20683791,0.089472699,0.103457349,0.137428889,0.094713767,0.165847571,0.160038558,0.074532068,0.079988515,0.100987756,0.040361468,0.166247972,0.110130343,0.073776515,0.079177648,0.099964014,0.03587825,0.147781699,0.09789743
23/08/2017 05.00,0.102263975,0.147536763,0.058027796,0.076291693,0.246036573,0.248722419,0.165397531,0.124228089,0.148215961,0.103106383,0.220911136,0.175109659,0.05452656,0.093624608,0.087239462,0.118324021,0.22855065,0.139731414,0.063411355,0.108880209,0.101454639,0.09134946,0.176447507,0.107876568
23/08/2017 06.00,0.191266314,0.271850469,0.20995669,0.253837205,0.402612569,0.423477123,0.131176021,0.163128474,0.168146901,0.151325915,0.287877905,0.224541877,0.254277577,0.234758974,0.275544878,0.101740231,0.345787742,0.208738381,0.121664961,0.112325836,0.131840791,0.061329109,0.208441184,0.125827697
23/08/2017 07.00,0.226931217,0.247048209,0.095486102,0.066202074,0.348700992,0.373047444,0.114905841,0.151585387,0.202975497,0.137461102,0.277435907,0.268476183,0.195428595,0.181655819,0.255650336,0.126408705,0.325858015,0.285408195,0.126669064,0.117742097,0.165702408,0.08151112,0.210120432,0.184037496
23/08/2017 08.00,0.298051146,0.17496731,0.171469941,0.07464016,0.230207277,0.388773498,0.11971577,0.150166235,0.216920886,0.147309102,0.253593791,0.296400518,0.162312759,0.125791539,0.255591123,0.082398615,0.251651324,0.240069225,0.125762573,0.097465336,0.198036171,0.061653609,0.188294577,0.179628434
23/08/2017 09.00,0.058714285,0.144241423,0.197446025,0.082456759,0.191581621,0.33181846,0.080493224,0.126228826,0.193708512,0.134642249,0.218966099,0.278110733,0.080731486,0.108836227,0.184640557,0,0.179441118,0.190172709,0.075070462,0.101204452,0.171693258,0,0.209203513,0.221715063
23/08/2017 10.00,0.016554674,0.125563361,0.066764706,0.107054408,0.165586433,0.323545939,0.049674664,0.122431867,0.178348366,0.114390949,0.199425253,0.245814466,0.085804141,0.100350815,0.187837199,0.015149289,0.163578261,0.214598247,0.077867386,0.091068514,0.170462538,0.016435279,0.177464067,0.23281503
23/08/2017 11.00,0,0.119293156,0.166352941,0.07463657,0.155854651,0.285976201,0.092799471,0.11182292,0.150241787,0.151274231,0.17609069,0.20774769,0.060022847,0.091910374,0.138742713,0.01281707,0.129932635,0.181719432,0.062639315,0.095916858,0.144790675,0.014890579,0.150952771,0.21111749
23/08/2017 12.00,0,0.119405176,0.254305753,0.140048421,0.147374978,0.275423427,0.086307309,0.101201382,0.14155151,0.15836781,0.150459735,0.195133126,0.050468784,0.075741833,0.107448314,0.083748009,0.142873566,0.215688705,0.063700691,0.095599829,0.135619116,0.061935439,0.105661461,0.159511548
23/08/2017 13.00,0.052418871,0.123468339,0.525775695,0.20155245,0.143261247,0.223809082,0.134740999,0.092269352,0.129592187,0.087417542,0.142191662,0.177979204,0.05359568,0.054963575,0.077276798,0.066962203,0.179944616,0.186209422,0.078661228,0.080668858,0.113417496,0.054195941,0.145638395,0.150708823
23/08/2017 14.00,0.129698413,0.129545568,0.359926309,0.234131686,0.138175086,0.244432105,0.09765759,0.086932536,0.125012116,0.080243375,0.140676882,0.161708165,0.108023926,0.07299182,0.112372941,0.075581284,0.136798476,0.214763924,0.112235671,0.075837698,0.11675425,0.070508554,0.12761708,0.200349782
23/08/2017 15.00,0.255526455,0.111606262,0.214287654,0.040393739,0.144144545,0.252947099,0.07093601,0.085611804,0.116945829,0.112482873,0.139409287,0.154088342,0.05415722,0.041527376,0.047355895,0.151787381,0.177128057,0.2227945,0.122867594,0.094214008,0.107437289,0.12542363,0.146362917,0.184097615
23/08/2017 16.00,0.434905644,0.122761843,0.288148028,0.219651281,0.173902503,0.22925613,0.103102565,0.08623441,0.118104202,0.089796352,0.147374526,0.156728692,0.069298816,0.103223839,0.094390038,0.073581422,0.259868126,0.192261389,0.076534787,0.114002157,0.104245957,0.053690732,0.189620009,0.140288872
23/08/2017 17.00,0.279276896,0.149223142,0.243309632,0.309707576,0.23411402,0.275680558,0.164453747,0.102739334,0.140175722,0.095217494,0.185022409,0.182723804,0.141686989,0.23631837,0.274652839,0.232923715,0.286827323,0.245424563,0.070139639,0.116985231,0.135962032,0.203664179,0.250796495,0.214594689
23/08/2017 18.00,0.311828924,0.171533197,0.052363284,0.414895194,0.286081912,0.368716989,0.214613827,0.121739258,0.148883699,0.17428848,0.218291352,0.241890381,0.094896579,0.157033956,0.193387228,0.270246996,0.390228461,0.426688541,0.06815771,0.11278673,0.138896794,0.153964371,0.222319879,0.243091815
23/08/2017 19.00,0.339756614,0.212492826,0.125960569,0.274297674,0.304348687,0.430540181,0.191972855,0.112977198,0.143567357,0.195440307,0.224520779,0.226337845,0.143992061,0.16096667,0.201634921,0.290544877,0.35210634,0.340743336,0.093679269,0.104722718,0.131180927,0.176430405,0.213812974,0.206912906
23/08/2017 20.00,0.337914462,0.198872545,0.11904137,0.02453653,0.275000166,0.383204513,0.174037684,0.110730753,0.132581847,0.306227604,0.21955828,0.195825807,0.255549845,0.195437065,0.227266491,0.26727427,0.279643857,0.240546038,0.124325806,0.095080749,0.110565865,0.188717968,0.19745193,0.169845603
23/08/2017 21.00,0.038018634,0.193257883,0.146087266,0.18122002,0.2402182,0.391323308,0.175506512,0.111048355,0.127420101,0.254387991,0.188992367,0.18375485,0.200373861,0.191516756,0.195829167,0.18831232,0.257232783,0.26323093,0.096645156,0.09237316,0.09445314,0.11034069,0.150724301,0.154238886
23/08/2017 22.00,0.149532628,0.149959654,0.020769877,0,0.198580148,0.291981076,0.137491892,0.103885651,0.130426912,0.173823286,0.164961786,0.172685247,0.296098958,0.185921362,0.209141452,0.177188738,0.224061948,0.244139882,0.132298834,0.083070807,0.093445686,0.12468077,0.157663611,0.171791666
23/08/2017 23.00,0.076600529,0.13289021,0.076665158,0.111471355,0.153772193,0.275473727,0.101502302,0.09130607,0.127301782,0.146202216,0.14629826,0.168850805,0.166929825,0.140002767,0.179356279,0.124314396,0.152089407,0.125635294,0.085174012,0.071434792,0.091514466,0.096516667,0.118080955,0.097542201
24/08/2017 00.00,0.070080586,0.111815422,0.063541137,0.017019958,0.143150231,0.233451849,0.058634435,0.093926136,0.123366079,0.11330637,0.146485743,0.167111514,0.072350659,0.093797616,0.116471734,0.117536322,0.138085224,0.123132171,0.055393346,0.071813635,0.089173467,0.094716129,0.111275371,0.099225519
24/08/2017 01.00,0.064577839,0.099667496,0.05953913,0.04584809,0.141126608,0.247652947,0.049285014,0.089369011,0.120167284,0.115734875,0.140234805,0.155189959,0.0606852,0.078143134,0.095708994,0.071609314,0.118064577,0.097630378,0.054327064,0.069955888,0.08568133,0.062959032,0.103802579,0.085836796
24/08/2017 02.00,0.046127289,0.104937692,0.080889632,0.037662721,0.131375477,0.216554621,0.057716336,0.089304479,0.121643393,0.092640377,0.141959772,0.155140539,0.076657937,0.083970612,0.119498971,0.066206789,0.146455991,0.094307502,0.054119923,0.059282616,0.084365368,0.063171664,0.139741994,0.089984154
24/08/2017 03.00,0.022246337,0.10567437,0.053537124,0.058160391,0.141185106,0.240493834,0.081166961,0.092769171,0.125431031,0.089859366,0.145934785,0.155595446,0.068587559,0.08446474,0.123544807,0.040259979,0.14958038,0.119577917,0.050072258,0.061663373,0.090193725,0.032164135,0.119501391,0.095532097
24/08/2017 04.00,0.013050366,0.111140141,0.158573245,0.195156198,0.162883328,0.222657707,0.064275483,0.101926369,0.132851592,0.104241066,0.165078036,0.165501029,0.056978807,0.094443663,0.109956958,0.028681136,0.148434695,0.092824764,0.047457058,0.078661148,0.091582011,0.028046316,0.145149286,0.090770209
24/08/2017 05.00,0.052832417,0.149138678,0.163022743,0.105392954,0.23633859,0.298897651,0.095770892,0.117377387,0.138370532,0.137227057,0.220760757,0.184240002,0.068387637,0.088268156,0.096999295,0.121374612,0.228206859,0.168323805,0.076527591,0.098774422,0.1085448,0.087486919,0.164491689,0.121327935
24/08/2017 06.00,0.072511904,0.261704028,0.196433445,0.361505499,0.385195866,0.410122749,0.103198591,0.162331457,0.164765445,0.163499047,0.288512839,0.222467198,0.136150191,0.201207333,0.197669663,0.035538023,0.370665738,0.225860009,0.076400574,0.112907339,0.110922178,0.0221194,0.230707931,0.140578667
24/08/2017 07.00,0.146526557,0.239096619,0.278747826,0.20454624,0.347067556,0.40625526,0.033231532,0.154340789,0.196056213,0.148682961,0.273220382,0.262880495,0.181434994,0.190263211,0.300722978,0.114545909,0.274225066,0.23837722,0.092356116,0.096849956,0.15307745,0.090898517,0.217612763,0.189165514
24/08/2017 08.00,0.098945055,0.167737594,0.403070234,0.192545497,0.234206544,0.357785003,0.070420447,0.141743276,0.208269856,0.168268078,0.235735959,0.284223559,0.166652418,0.142134652,0.23324298,0.192248736,0.226836327,0.251525077,0.130372614,0.111192303,0.182466582,0.142247993,0.167839919,0.18610753
24/08/2017 09.00,0.383906594,0.133646415,0.137897658,0.155462868,0.191126511,0.30924149,0.038295179,0.133587906,0.205279691,0.159385457,0.225983867,0.274391686,0.083816159,0.130806536,0.266429017,0.06823018,0.204869812,0.204856835,0.061840757,0.096510927,0.196575127,0.071367436,0.214289823,0.214276249
24/08/2017 10.00,0.277339744,0.138802984,0.257277592,0.072280895,0.173597531,0.303082844,0.053102751,0.129070001,0.177884025,0.152372414,0.202213524,0.246834259,0.141381978,0.149254089,0.236347101,0.069712187,0.16585993,0.16702096,0.090397392,0.095430695,0.151116584,0.083058604,0.197613857,0.198997167
24/08/2017 11.00,0.211535714,0.118903817,0.56080602,0.253787712,0.162671242,0.247379321,0.135995452,0.114864746,0.149776605,0.082968061,0.180477697,0.202106659,0.074268657,0.10147453,0.154018709,0.092969929,0.202957887,0.303375109,0.07272714,0.099368329,0.150821903,0.059591717,0.130091623,0.194456894
24/08/2017 12.00,0.152023502,0.122701633,0.178214047,0.082315643,0.155192044,0.302314168,0.066693636,0.111381898,0.146476859,0.06778825,0.164076889,0.205112637,0.069248458,0.116119842,0.15474995,0.083544863,0.171035239,0.215199317,0.058316666,0.097788778,0.130320609,0.07093395,0.145217847,0.182715455
24/08/2017 13.00,0.032614468,0.120762778,0.085668227,0.010691886,0.155434244,0.250269184,0.047707639,0.108390759,0.138012464,0.113510518,0.160968166,0.195611449,0.071562794,0.089386277,0.138124197,0.095817232,0.204602996,0.259521018,0.066044172,0.082493183,0.127472639,0.066494063,0.141987868,0.180099201
24/08/2017 14.00,0.066485254,0.109522121,0.067482943,0.051330904,0.15671205,0.231668574,0.061686362,0.105668865,0.140821676,0.01829857,0.153611747,0.176064229,0.098081736,0.122118222,0.134248649,0.141607014,0.193661321,0.220504307,0.075916035,0.094520464,0.10390951,0.113139658,0.154729452,0.176176174
24/08/2017 15.00,0.429424908,0.126973378,0.118972575,0.095497297,0.159451883,0.261898403,0.08785483,0.098428799,0.136466037,0.108930486,0.160500231,0.178329585,0.078045228,0.092219814,0.117309757,0.036771473,0.150924537,0.129949314,0.078222674,0.092429488,0.117576476,0.031811343,0.130566219,0.112420359
24/08/2017 16.00,0.694623626,0.150361022,0.470107692,0.051885462,0.204807524,0.304545184,0.07247181,0.111324896,0.146465834,0.155923401,0.175988055,0.187232627,0.089055317,0.09220471,0.108703886,0.126429999,0.253071587,0.175385245,0.103431516,0.107089315,0.126251953,0.098903366,0.197972253,0.137199962
24/08/2017 17.00,0.716170329,0.169203207,0.065406689,0.212627959,0.260935821,0.336610571,0.05284096,0.110591079,0.145798125,0.162049577,0.193904738,0.190756924,0.099014823,0.153585269,0.204038521,0.105244223,0.387596446,0.269133099,0.070422541,0.109234805,0.145118788,0.069996297,0.257784372,0.178996241
24/08/2017 18.00,0.608627289,0.185671284,0.122937124,0.144930847,0.307014365,0.343610219,0.153302633,0.122176029,0.154170187,0.145953827,0.239075225,0.240888586,0.093364569,0.174013315,0.213985462,0.022671455,0.408439339,0.402410929,0.063823205,0.118953984,0.146278595,0.012209166,0.219955171,0.216708716
24/08/2017 19.00,0.643361722,0.2375013,0.315420735,0.269336418,0.324723333,0.317806253,0.186311869,0.135279551,0.155651922,0.202370067,0.233121216,0.232853347,0.018916724,0.20406027,0.257010835,0.009213926,0.372072762,0.301980698,0.010799686,0.11649939,0.146729226,0.006086242,0.245771988,0.199472802
24/08/2017 20.00,0.300970696,0.215553042,0.174410034,0.242986486,0.276599539,0.382913146,0.166592038,0.119513417,0.145462713,0.213247365,0.20652588,0.190312228,0.144540219,0.236133079,0.30882647,0.132291396,0.346284733,0.262410634,0.065803583,0.107502277,0.140596772,0.07435159,0.194622033,0.147482364
24/08/2017 21.00,0.235344322,0.198048985,0.066194649,0,0.22612502,0.265063263,0.148708706,0.118867909,0.134536707,0.194464709,0.175556072,0.179171692,0.191860679,0.180799692,0.225501278,0.072678908,0.239288882,0.179802652,0.098001288,0.092351402,0.115184705,0.064212968,0.211415523,0.158858495
24/08/2017 22.00,0.079959707,0.155547516,0.087840134,0.087373718,0.185113652,0.241246051,0.102576083,0.110760669,0.132375601,0.189534303,0.166769856,0.166969002,0.130036812,0.108850374,0.135646299,0.163690758,0.199141632,0.142569908,0.096140188,0.080476407,0.100287453,0.154030526,0.187389262,0.134156126
24/08/2017 23.00,0.100827839,0.125897301,0.037700334,0.058564468,0.142080254,0.21342477,0.122864299,0.099452987,0.12539856,0.145366249,0.153286893,0.160816897,0.101983971,0.085386585,0.113442385,0.101966643,0.182661052,0.171610099,0.092592214,0.07752329,0.102995417,0.063093951,0.113025271,0.106187267
25/08/2017 00.00,0.063940994,0.114656627,0.090928895,0.027952937,0.126069864,0.200456221,0.055424378,0.097763163,0.122806433,0.119573104,0.133622343,0.152697384,0.096519011,0.081179282,0.125407791,0.064304437,0.144576721,0.140472811,0.073649813,0.061944677,0.095693691,0.04781771,0.107509342,0.104457615
25/08/2017 01.00,0.024329192,0.100161617,0.055287007,0.043891483,0.119213011,0.208825979,0.076740462,0.09085937,0.117770663,0.10683178,0.127510114,0.141479269,0.088447819,0.067801859,0.101272328,0.048280239,0.121246681,0.124584316,0.078137185,0.059897988,0.089466702,0.04183079,0.10505011,0.107941892
25/08/2017 02.00,0.188139752,0.096073011,0.255981901,0.059901258,0.118821442,0.176604604,0.06221011,0.085096498,0.117218117,0.131443147,0.124383274,0.137264484,0.06480405,0.064506454,0.107718821,0.076059397,0.124972103,0.099438618,0.054578023,0.054327387,0.090720877,0.064099937,0.105321686,0.083803046
25/08/2017 03.00,0.097015528,0.096129129,0.20841629,0.108337296,0.122320991,0.189976588,0.060686111,0.092596577,0.11943131,0.100395703,0.124084153,0.141859182,0.089030568,0.061808285,0.095452554,0.031841007,0.112937827,0.086962298,0.079850086,0.055434858,0.085609862,0.03140519,0.111392016,0.085772021
25/08/2017 04.00,0.085475155,0.103942818,0.118051067,0.08074873,0.141652822,0.213349455,0.085684211,0.098003458,0.122928098,0.127327694,0.15160955,0.15118325,0.063715212,0.069069123,0.110137082,0.086178979,0.179467177,0.122537603,0.056450947,0.061194451,0.097580192,0.06500028,0.135362671,0.092423682
25/08/2017 05.00,0.0953125,0.133841167,0.115855203,0.170487284,0.224464462,0.272298074,0.092967225,0.114334045,0.13200923,0.143662162,0.197723471,0.16318058,0.069673416,0.086579938,0.107807047,0.070866545,0.219143421,0.121577636,0.065599091,0.081516962,0.101502763,0.061359941,0.189745773,0.105268241
25/08/2017 06.00,0.080379464,0.254135543,0.100962508,0.195084261,0.372431077,0.438125447,0.117685874,0.144914078,0.154111604,0.156638993,0.254852199,0.204258037,0.156494358,0.190567318,0.196834167,0.156001915,0.355055126,0.205229442,0.085666208,0.104318007,0.107748528,0.087902067,0.200062156,0.115640197
25/08/2017 07.00,0.217086956,0.242529654,0.142837751,0.218711951,0.336028232,0.415601425,0.069674148,0.144178326,0.195289561,0.179503973,0.258267374,0.23876708,0.189261003,0.183796191,0.244615184,0.069181437,0.30302867,0.274620458,0.121053416,0.117558062,0.156458558,0.045378743,0.198768063,0.180134033
25/08/2017 08.00,0.271192546,0.168593207,0.276859082,0.050348267,0.230633551,0.287484484,0.054930636,0.14090269,0.202581098,0.144410336,0.229455518,0.264285972,0.154743863,0.122172421,0.231880683,0.090035396,0.186883918,0.145112276,0.122186111,0.096467625,0.183093521,0.115765191,0.240290524,0.186581624
25/08/2017 09.00,0.091807453,0.157963597,0.140689076,0.067618517,0.199292104,0.288678068,0.064451259,0.142388346,0.204437123,0.191229747,0.227044651,0.281050057,0.04159264,0.08417564,0.147227198,0.058964309,0.214608987,0.222526177,0.051906265,0.105048467,0.183734765,0.055887476,0.203410415,0.210914476
25/08/2017 10.00,0.052551786,0.129003821,0.115656109,0.182908499,0.180122043,0.351831865,0.062570487,0.13202989,0.175856059,0.120751966,0.20883908,0.243152691,0.099153397,0.128905538,0.206333476,0.027731584,0.169067027,0.218275798,0.075270548,0.09785636,0.15663441,0.028516932,0.17385494,0.224457284
25/08/2017 11.00,0.210323214,0.118993124,0.175234647,0.047063806,0.168027656,0.243155247,0.072910596,0.119627124,0.15694699,0.041464579,0.193785276,0.210352172,0.131907223,0.110475862,0.181078145,0.061588838,0.202820196,0.200563946,0.107062154,0.089667446,0.146971605,0.047274974,0.155682747,0.153950872
25/08/2017 12.00,0.012788819,0.135123188,0.109281836,0.218976531,0.163113627,0.20187172,0.039117361,0.104958111,0.143777495,0.090832849,0.170345178,0.196669185,0.097000007,0.121257428,0.14798847,0.048073787,0.163544759,0.172890928,0.086655405,0.108325884,0.132206184,0.0483647,0.164534432,0.173937158
25/08/2017 13.00,0,0.126770507,0.264622496,0.198749092,0.15960886,0.222540117,0.063303234,0.101236208,0.137490128,0.143792619,0.162869022,0.188392763,0.112771324,0.063932846,0.130692737,0.081948142,0.176572585,0.105009807,0.112381932,0.06371209,0.130241463,0.091608167,0.197386914,0.117388335
25/08/2017 14.00,0,0.151230222,0.161767291,0.15821824,0.171978568,0.222722306,0.043110774,0.099010638,0.127829801,0.118832899,0.151719535,0.172830531,0.146260957,0.102733834,0.163363169,0.191626064,0.195380688,0.189751101,0.105581752,0.074160722,0.117927367,0.132197619,0.134787832,0.130904133
25/08/2017 15.00,0.28045031,0.138818101,0.175957336,0.204500136,0.176995366,0.287770819,0.116986953,0.102244687,0.120831869,0.140542354,0.157591128,0.171900919,0.117661024,0.095604289,0.127207588,0.204159327,0.229060644,0.171063736,0.105188217,0.085469634,0.113722785,0.151462121,0.169935959,0.126909099
25/08/2017 16.00,0.280832299,0.145866512,0.116157724,0.156720428,0.198871929,0.26687001,0.095580663,0.103952775,0.119041035,0.169313239,0.160727526,0.178131773,0.127810035,0.089793568,0.113200458,0.282380119,0.297890762,0.226256125,0.137264628,0.096435939,0.121574326,0.175345484,0.184976903,0.140494982
25/08/2017 17.00,0.054993789,0.21635127,0.061158371,0.317408621,0.220087816,0.254052539,0.240680479,0.1033988,0.129565878,0.227493103,0.183504048,0.185691347,0.139864523,0.163079721,0.189675288,0.117505535,0.331404985,0.389364053,0.099869148,0.116445775,0.135436128,0.073882856,0.208374412,0.244816793
25/08/2017 18.00,0.361068323,0.220211803,0.28005947,0.112501855,0.228853406,0.337668295,0.128601106,0.114277191,0.151118338,0.184509461,0.208313736,0.231736122,0.161841263,0.11651432,0.166011515,0.322232967,0.35019842,0.301784139,0.1550736,0.111642079,0.159069466,0.21031393,0.228566328,0.196967458
25/08/2017 19.00,0.314599379,0.187067498,0.149589528,0,0.246105058,0.368158051,0.084361062,0.123849324,0.148349069,0.1478487,0.211142981,0.225939714,0.133109582,0.147893661,0.168660867,0.200793402,0.247352069,0.177071615,0.100970152,0.112184602,0.127937547,0.212179867,0.261378753,0.18711288
25/08/2017 20.00,0.557046584,0.178499408,0.018488688,0.053450538,0.217016618,0.275075502,0.171412461,0.111712154,0.129814279,0.150049054,0.19249539,0.187314284,0.164860124,0.141619852,0.200567197,0.12070227,0.328794399,0.289325199,0.094499391,0.081177846,0.114967025,0.073238687,0.199503042,0.17555426
25/08/2017 21.00,0.306284821,0.174319237,0.153278604,0.116494796,0.179222691,0.212464209,0.106183753,0.097346942,0.12540078,0.157869933,0.172016142,0.165039057,0.152800836,0.106112981,0.176509593,0.133777559,0.290446564,0.13853665,0.094874088,0.065885584,0.109594863,0.10921148,0.237110763,0.113096641
25/08/2017 22.00,0.34288125,0.138085937,0,0.206932124,0.164616694,0.326063079,0.084736232,0.092858469,0.128615688,0.199158916,0.153092773,0.159828014,0.099683555,0.068393293,0.080365926,0.240937476,0.20844997,0.199639583,0.118178918,0.081083037,0.095277081,0.154933257,0.13404238,0.128376919
25/08/2017 23.00,0.100930357,0.110464135,0.005786038,0.052036836,0.140309455,0.211684825,0.105954228,0.093046482,0.120201959,0.181251773,0.139236489,0.163161105,0.098724636,0.086953229,0.098966793,0.116129928,0.186798903,0.171123138,0.090242049,0.079482061,0.090463399,0.074084694,0.119167727,0.109167426
26/08/2017 00.00,0.152507143,0.101621052,0.043387201,0.000658341,0.128973888,0.178973182,0.078462254,0.084259531,0.115856787,0.085971606,0.129502644,0.1463383,0.16124778,0.085475258,0.110891105,0.078367889,0.160365649,0.157888006,0.121330543,0.064315673,0.083439772,0.046433692,0.095018116,0.09355009
26/08/2017 01.00,0.278512423,0.091899414,0.061179056,0.054679971,0.126021929,0.223895367,0.120870749,0.083525413,0.113174673,0.09755604,0.123918443,0.135068051,0.074095236,0.056441101,0.082323205,0.081747019,0.153452731,0.15226357,0.077288572,0.058873584,0.085871148,0.049751549,0.09339192,0.092668192
26/08/2017 02.00,0.121124223,0.087230129,0,0.057481763,0.116011344,0.190303193,0.104396816,0.079016588,0.112937464,0.117199173,0.121766746,0.134977272,0.062515177,0.068547799,0.090297611,0.056785915,0.123970422,0.088070882,0.055594758,0.06095957,0.080301682,0.048054625,0.104908975,0.074529277
26/08/2017 03.00,0.11164903,0.084998632,0.050614738,0.058298004,0.114010223,0.205633366,0.07679309,0.082182089,0.111990643,0.084258275,0.123810658,0.135155439,0.071580047,0.080081719,0.124500794,0.057060553,0.136423792,0.114272351,0.052346804,0.058564114,0.091047979,0.039283216,0.093920668,0.078670556
26/08/2017 04.00,0.057991182,0.09336646,0.046446025,0.060252149,0.118405444,0.189735862,0.075036626,0.083656772,0.114619755,0.092119976,0.128754688,0.138537447,0.04344878,0.045638848,0.067969347,0.055406544,0.135126199,0.107727651,0.052189961,0.054820635,0.081643664,0.039910899,0.097335218,0.07759927
26/08/2017 05.00,0.030785714,0.104283342,0.091596639,0.092001452,0.141864626,0.189852873,0.075367318,0.08840172,0.125777582,0.099544256,0.143591849,0.15038235,0.046625669,0.076341039,0.104391321,0.039682993,0.169209146,0.143280378,0.043492115,0.071210415,0.097375532,0.029953497,0.127722363,0.108150823
26/08/2017 06.00,0.077130435,0.114953029,0.13697673,0.148689021,0.164161135,0.212231066,0.086879687,0.110505366,0.138856914,0.081978723,0.163817499,0.180715386,0.044752131,0.057790975,0.083521317,0.045703913,0.156060156,0.141199205,0.059026118,0.076223787,0.110160991,0.042345916,0.14459397,0.130824896
26/08/2017 07.00,0.098366459,0.140308024,0.044597931,0.111296007,0.213939898,0.286756701,0.062174649,0.125425807,0.179889866,0.099889645,0.207046744,0.235292147,0.030853379,0.050887916,0.058984443,0.076440244,0.24690759,0.227388669,0.071338243,0.117661489,0.136382031,0.051037829,0.164855928,0.151823482
26/08/2017 08.00,0,0.193536757,0.105877182,0.234509911,0.290262546,0.324699281,0.112735829,0.145581679,0.209467848,0.110788416,0.246913118,0.282342777,0.073472302,0.108238286,0.145428596,0.0689131,0.334261119,0.406393522,0.089428774,0.131745119,0.177012298,0.041517721,0.201380578,0.244837816
26/08/2017 09.00,0.197789242,0.21242442,0.284524241,0.207536338,0.332015992,0.389368614,0.144739383,0.164198938,0.204971486,0.139810284,0.272812949,0.299796944,0.142383147,0.158415393,0.199522027,0.17425238,0.374809314,0.244815284,0.127546644,0.14190831,0.178731581,0.111360214,0.239530992,0.156455151
26/08/2017 10.00,0.166405644,0.210114297,0.309164189,0.176641144,0.319394598,0.309674997,0.136724532,0.150855241,0.187638804,0.274175514,0.257348722,0.265095052,0.158112872,0.205206182,0.233044728,0.249971789,0.373099679,0.32942208,0.117093626,0.151969512,0.1725859,0.159360887,0.237856824,0.210011678
26/08/2017 11.00,0.218813933,0.223813087,0.06946671,0.153384198,0.281068585,0.283309628,0.08483757,0.141503064,0.167675009,0.282451537,0.236082075,0.234228556,0.14729476,0.22007814,0.271785797,0.216332341,0.306597395,0.254624074,0.089184444,0.133253529,0.164561626,0.145072123,0.205603724,0.170750498
26/08/2017 12.00,0.367925044,0.193178959,0.111804783,0.227598548,0.250640034,0.352147358,0.083905088,0.125569306,0.156200584,0.263263002,0.221463905,0.213100287,0.181381789,0.240702099,0.252378573,0.143398337,0.281425336,0.211620784,0.094456608,0.125348327,0.131428982,0.130760078,0.256622216,0.192969813
26/08/2017 13.00,0.467442681,0.182762852,0.2452883,0.115451724,0.23174842,0.282883741,0.071580526,0.11450697,0.143547828,0.188103505,0.194706673,0.195604491,0.154497716,0.164083574,0.173561983,0.158758249,0.238144884,0.176261164,0.115295722,0.12244928,0.129522653,0.132078867,0.198124549,0.146640411
