READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
15/03/2017 12.00,0.351658327,0.488823599,0.345456969,0.534272765,0.603932602,0.773856928,0.395374383,0.461567669,0.637377454,0.472929642,0.598062099,0.707598843,0.380956538,0.373108333,0.509770129,0.410512317,0.593099391,0.610043506,0.3899548,0.381921219,0.521810992,0.368779246,0.532804345,0.548025905
15/03/2017 13.00,0.617532029,0.467259805,0.336610362,0.455978176,0.581856566,0.802838305,0.376651146,0.441734765,0.59881497,0.571202283,0.563112563,0.645028968,0.330370596,0.329138611,0.396106805,0.353431538,0.504902098,0.528845106,0.390248155,0.388792881,0.467898631,0.371852367,0.531217563,0.556408479
15/03/2017 14.00,0.405306727,0.455557337,0.442699891,0.316773599,0.562448317,0.817276171,0.377495515,0.41737146,0.56729853,0.528215879,0.540140984,0.61082946,0.380102452,0.36107779,0.429040685,0.42201844,0.494358242,0.529886692,0.381165447,0.36208758,0.43024054,0.391637811,0.458769952,0.491740749
15/03/2017 15.00,0.319694325,0.469118895,0.332825289,0.286708782,0.577046754,0.762898495,0.404395228,0.418850982,0.550212972,0.475443147,0.55625841,0.60705095,0.383588319,0.37584013,0.445621413,0.402196907,0.46054774,0.473364165,0.372717766,0.365189154,0.432992897,0.424909211,0.486555151,0.500095327
15/03/2017 16.00,0.217520205,0.516656735,0.469650381,0.457671686,0.640579445,0.863880084,0.466588757,0.442862232,0.573174575,0.587238853,0.600936396,0.643154991,0.293013269,0.350699412,0.403479101,0.424368376,0.54983123,0.553356346,0.329386041,0.394232968,0.453564387,0.417902326,0.541453518,0.544924921
15/03/2017 17.00,0.63061961,0.587134576,0.637398973,0.543902891,0.739886114,1.002324708,0.548533857,0.494808118,0.62374193,0.749758168,0.689715509,0.709763643,0.376685339,0.415038944,0.483009277,0.700864269,0.666428441,0.713210728,0.410953301,0.452796024,0.526949781,0.586664818,0.557839994,0.596999534
15/03/2017 18.00,0.406860443,0.672495596,0.183224613,0.550568206,0.855816292,1.121443532,0.492835761,0.546907723,0.696735365,0.884855247,0.763459943,0.806906506,0.428605339,0.492871667,0.572556461,0.66724491,0.807813354,0.859617787,0.40294863,0.463367918,0.538282707,0.528384948,0.639699773,0.680723214
15/03/2017 19.00,0.574075117,0.69301228,0.197151403,0.431152312,0.884039355,1.159243313,0.5372416,0.549573902,0.693686516,0.829210219,0.759978702,0.78445442,0.551903359,0.606334819,0.667431823,0.629984687,0.76431653,0.710777758,0.436247357,0.479272246,0.527565857,0.581531901,0.705532141,0.656111092
15/03/2017 20.00,0.365318651,0.690420717,0.620766207,0.451661614,0.824967446,1.168501498,0.467050591,0.536725573,0.681963737,0.704321146,0.710980405,0.748609666,0.520393222,0.534636724,0.619098968,0.689183861,0.769508641,0.640622367,0.447089399,0.459326528,0.531891219,0.634090364,0.707993964,0.589410885
15/03/2017 21.00,0.651731404,0.658414043,0.489331294,0.554821563,0.793432774,1.07945379,0.506773644,0.537684446,0.688299684,0.623728871,0.691791635,0.740707543,0.448762032,0.470459567,0.557231617,0.79011618,0.749789276,0.709605876,0.422075601,0.442482853,0.52409485,0.639844602,0.607187441,0.574646491
15/03/2017 22.00,0.574152716,0.646979091,0.283686948,0.444742394,0.741194287,1.00372839,0.480795342,0.529931712,0.686836873,0.701757428,0.678411451,0.734569947,0.561873616,0.527729156,0.597858566,0.581940203,0.652256154,0.651233224,0.476252292,0.447310948,0.506753662,0.482454636,0.540749726,0.53990167
15/03/2017 23.00,0.611117622,0.608058664,0.343301957,0.484258439,0.708785991,0.959771824,0.492051119,0.518806788,0.677315797,0.616507531,0.663701804,0.722656896,0.471843527,0.454365189,0.507758488,0.481741968,0.534564158,0.506537829,0.449410308,0.432762956,0.483617736,0.474439665,0.526461169,0.498859667
16/03/2017 00.00,0.594269093,0.589151329,0.52461558,0.374683435,0.689322721,0.952800251,0.531401935,0.524059259,0.675898924,0.6057195,0.668121131,0.722740689,0.48376543,0.46627657,0.530433892,0.419665547,0.520408106,0.457084023,0.439145802,0.423270009,0.481509843,0.44327881,0.549689837,0.482802706
16/03/2017 01.00,0.656882938,0.589642947,0.22830806,0.440763719,0.697848977,0.954226258,0.479621201,0.524652538,0.681716841,0.668510264,0.672909292,0.725204113,0.474061277,0.46297707,0.543704952,0.462245567,0.544093839,0.517429043,0.43837348,0.428123703,0.502774311,0.446016999,0.524991733,0.499263087
16/03/2017 02.00,0.759554556,0.585556941,0.272704778,0.373498773,0.709082258,0.910561905,0.472505158,0.533730145,0.694233777,0.562870613,0.67074305,0.741172547,0.489354923,0.486116372,0.577191522,0.479507534,0.541046467,0.505194171,0.425591105,0.422774543,0.501982439,0.475980359,0.537066622,0.501478049
16/03/2017 03.00,0.760492506,0.598853799,0.438422499,0.408154476,0.720812987,0.936123658,0.505065763,0.5429614,0.702617909,0.567746291,0.694621025,0.744559764,0.490214934,0.489028795,0.569787468,0.439712881,0.527089432,0.488226693,0.423156898,0.422133015,0.491844456,0.441138334,0.528798141,0.489809417
16/03/2017 04.00,0.842617228,0.598370614,0.709722262,0.454907637,0.7525731,0.941735649,0.518318845,0.553048387,0.719090234,0.615296746,0.73214555,0.762514697,0.48150459,0.485412543,0.57860464,0.459414048,0.549785149,0.51276054,0.425103649,0.428553845,0.510829905,0.45913812,0.549454943,0.512452572
16/03/2017 05.00,0.783329377,0.643894593,0.591289839,0.583802315,0.854180688,0.999985541,0.516641218,0.601465453,0.747076678,0.624968466,0.826579029,0.807963737,0.579054406,0.541447671,0.630984971,0.597021674,0.66844522,0.62357386,0.489372701,0.457590352,0.533260461,0.535686664,0.599772513,0.559511011
16/03/2017 06.00,0.880996079,0.804004989,0.609197769,0.646884933,1.041284386,1.152521352,0.572349417,0.645211165,0.787998623,0.659522567,0.92259841,0.883129675,0.645700078,0.581434062,0.654110644,0.695161034,0.885957904,0.791544799,0.558886406,0.503260886,0.566166181,0.545816458,0.695623577,0.621493665
16/03/2017 07.00,0.812856792,0.825311481,0.953564041,0.670227986,1.017254527,1.224579384,0.575383354,0.646528947,0.861302826,0.729387015,0.92055345,0.972596572,0.557683739,0.583352984,0.760372872,0.724101207,0.858435061,0.924203659,0.479625346,0.501701695,0.6539443,0.596385381,0.707025643,0.76119408
16/03/2017 08.00,1.060948437,0.685083422,0.611387009,0.499333695,0.865987826,1.152874262,0.497887435,0.620150489,0.904283438,0.612086736,0.845290377,1.000307993,0.550844889,0.574121771,0.787254092,0.762209033,0.746353008,1.081568353,0.475029464,0.495102636,0.678900533,0.62463577,0.611641644,0.886353024
16/03/2017 09.00,0.918270176,0.632367682,0.486451479,0.389872934,0.794111628,1.111081103,0.534627439,0.583159165,0.869210266,0.645216343,0.787936106,0.974836485,0.552909812,0.583594474,0.831944191,0.553373017,0.659273098,0.964712083,0.450277154,0.475266044,0.677516396,0.496723174,0.591782063,0.865952682
16/03/2017 10.00,0.518881856,0.583070316,0.820477142,0.347361706,0.707949386,1.026094771,0.444526629,0.54349905,0.788524134,0.642610052,0.720290924,0.863544965,0.475652179,0.521095841,0.711127434,0.474202101,0.62552964,0.788235897,0.415502994,0.45520002,0.621200933,0.460469952,0.607415283,0.765409823
16/03/2017 11.00,0.461320705,0.53758399,0.42653181,0.497202128,0.640109174,0.888728179,0.46642039,0.497819986,0.712738865,0.484449725,0.647727776,0.769556596,0.415214792,0.42456893,0.593527606,0.405590336,0.571005813,0.67793145,0.396483017,0.405415157,0.566751523,0.391821193,0.55162108,0.654916762
16/03/2017 12.00,0.393688532,0.491201594,0.473745528,0.490305927,0.580621222,0.783921737,0.407219791,0.451862828,0.636770543,0.530248825,0.591068646,0.688478055,0.444789277,0.408425437,0.566972374,0.403003296,0.589509998,0.73959477,0.401905873,0.369047975,0.512308949,0.359714991,0.526188211,0.660151737
16/03/2017 13.00,0.447735931,0.438102698,0.58792933,0.428209285,0.534904673,0.768703669,0.341679081,0.42027005,0.567995476,0.461559823,0.538578358,0.613815368,0.363366877,0.332113458,0.43658906,0.378341608,0.534152549,0.630988174,0.385305488,0.352165115,0.462948528,0.351426535,0.496153147,0.586099924
16/03/2017 14.00,0.628724759,0.42901351,0.473909593,0.489276148,0.524471848,0.717576485,0.319672687,0.394364562,0.540712478,0.443998929,0.512483238,0.579820578,0.391461052,0.346095964,0.475376426,0.315135425,0.476903113,0.524085879,0.364040046,0.321852685,0.442077329,0.30792789,0.465995751,0.512099389
16/03/2017 15.00,0.681200076,0.465925947,0.542158003,0.58106294,0.531875857,0.690898975,0.333807626,0.401515535,0.544641919,0.518315458,0.535852849,0.590967794,0.343965248,0.359436817,0.4274805,0.429490958,0.495327058,0.505380836,0.344764195,0.360271701,0.428473433,0.416463215,0.48030231,0.490051126
16/03/2017 16.00,0.727721242,0.498997485,0.507790233,0.444650502,0.590150541,0.763754995,0.333040712,0.424580249,0.557006562,0.483081763,0.575817031,0.601235531,0.292477153,0.355838857,0.415627701,0.506750674,0.550160117,0.598699825,0.325170289,0.395614572,0.462086621,0.459385194,0.4987372,0.54273995
16/03/2017 17.00,0.488001785,0.554433191,0.867737735,0.406480551,0.682259992,0.907272397,0.420000311,0.468954427,0.606113809,0.587716902,0.642597662,0.670892989,0.361261395,0.397116649,0.488305782,0.4874189,0.802984103,0.791804325,0.363659087,0.399752313,0.491546669,0.353918944,0.583053479,0.574935749
16/03/2017 18.00,0.74318443,0.634524759,0.494087214,0.466669813,0.751840824,1.010107651,0.436987319,0.51113561,0.643070085,0.672623528,0.698591186,0.745859078,0.518019496,0.486033767,0.600872667,0.433548813,0.789351111,0.692562418,0.455580089,0.427449755,0.528446565,0.377976669,0.688172346,0.603789996
16/03/2017 19.00,0.795486251,0.65835771,0.37367396,0.425545314,0.779344612,0.971592405,0.404399903,0.503472238,0.627047867,0.754002875,0.690453699,0.713433047,0.73569502,0.651336694,0.791499366,0.66881567,0.822374251,0.70463255,0.479665715,0.424664939,0.516049585,0.543071752,0.667759811,0.572154706
16/03/2017 20.00,0.64652758,0.614777168,0.493681799,0.361085994,0.710007775,0.902033406,0.380285659,0.479869916,0.612432895,0.777786237,0.637509388,0.662833018,0.483089494,0.518558779,0.62688465,0.630813484,0.704066135,0.624465465,0.377080504,0.404766421,0.4893213,0.521831926,0.582429191,0.516580613
16/03/2017 21.00,0.474002733,0.575334853,0.417915479,0.391822535,0.655701241,0.874395982,0.364458713,0.459266622,0.594786973,0.589504207,0.597861801,0.626776792,0.529574521,0.467559186,0.578814924,0.498548782,0.614650878,0.547167917,0.433571237,0.382798278,0.473885153,0.428356435,0.52811213,0.47013032
16/03/2017 22.00,0.457488436,0.540100334,0.493359368,0.425822576,0.626075051,0.816972958,0.387227036,0.455504585,0.592303975,0.572536532,0.5698345,0.623941386,0.457042643,0.404004163,0.47239141,0.425392412,0.504984715,0.480376167,0.438027503,0.387195674,0.452737688,0.432975667,0.513986823,0.488939591
16/03/2017 23.00,0.39501038,0.524265806,0.713137248,0.38148841,0.583752033,0.776127329,0.472458422,0.447824621,0.586486631,0.534055529,0.561157342,0.611186543,0.447371332,0.439669638,0.504999447,0.352757058,0.494899546,0.449705973,0.382628714,0.376041593,0.431917012,0.339505329,0.476308069,0.432812245
17/03/2017 00.00,0.383811973,0.486318681,0.530375636,0.308779483,0.568329557,0.822480543,0.403288363,0.451403599,0.577655094,0.427053581,0.548736428,0.59699024,0.411875161,0.41461165,0.497179792,0.35325208,0.475118437,0.46200083,0.36007271,0.362465025,0.434648389,0.339274887,0.456319334,0.443720754
17/03/2017 01.00,0.424324053,0.485466445,0.45191711,0.36157268,0.563798624,0.810047519,0.425573186,0.448511824,0.580469954,0.471172546,0.555033552,0.599742086,0.395300737,0.400497711,0.462729449,0.35042117,0.493905296,0.434015862,0.361403864,0.366155199,0.423050592,0.337909473,0.476270537,0.41851944
17/03/2017 02.00,0.456071871,0.491998247,0.48382832,0.366097741,0.577507047,0.796003997,0.443486519,0.457623173,0.585795912,0.477925063,0.575863475,0.610156118,0.395441884,0.398880283,0.476159319,0.373987685,0.457672406,0.40854613,0.362198428,0.365347773,0.436130223,0.377148668,0.461540702,0.411999205
17/03/2017 03.00,0.351499987,0.497632999,0.661571022,0.380470147,0.596695981,0.853618673,0.438693644,0.463882635,0.601236024,0.475343737,0.590777427,0.63205242,0.38616057,0.39853635,0.462737389,0.376881207,0.472597734,0.435371321,0.363131358,0.374769092,0.435141414,0.360138749,0.451603194,0.416030516
17/03/2017 04.00,0.461692868,0.521017933,0.745234695,0.465452866,0.646707225,0.818452751,0.463176812,0.49368865,0.618545623,0.490435576,0.636051601,0.660662202,0.391602729,0.410293959,0.490547667,0.401998462,0.500729516,0.442478834,0.369937857,0.38759502,0.463408804,0.381348485,0.475007893,0.41974945
17/03/2017 05.00,0.346318266,0.600077647,0.467263326,0.559527924,0.764204972,0.969395616,0.430022727,0.53549131,0.656760376,0.521092837,0.723875027,0.706912742,0.42299118,0.468743282,0.544060967,0.368898471,0.544967804,0.46798093,0.378317032,0.419237033,0.486600052,0.381050728,0.562920138,0.483397161
17/03/2017 06.00,0.461089003,0.740724655,0.591177083,0.872561759,0.983391656,1.117039869,0.52346222,0.592931705,0.71052013,0.613193333,0.850445737,0.803992889,0.527966386,0.595589626,0.678192677,0.534184169,0.740746099,0.589187411,0.402668309,0.454243062,0.517242585,0.464552611,0.644188941,0.512386113
17/03/2017 07.00,0.466565348,0.783419425,0.580911854,0.721158507,0.982707738,1.137789345,0.533334326,0.605014339,0.79246322,0.700254752,0.862989762,0.892306282,0.483549438,0.562918996,0.714366506,0.594228046,0.848382007,0.807297604,0.38388709,0.446898121,0.56713142,0.475899326,0.679443571,0.646540311
17/03/2017 08.00,0.319972674,0.637443569,0.605911376,0.499890014,0.805947705,1.081666818,0.456600489,0.574118232,0.816128372,0.635388309,0.791916507,0.927145031,0.509396163,0.527845069,0.782393578,0.555558003,0.703469683,0.802972629,0.405125293,0.419797799,0.622241491,0.496144621,0.628238091,0.717099832
17/03/2017 09.00,0.415703963,0.572688729,0.42941469,0.629023114,0.736957799,1.049433863,0.434242519,0.541021477,0.772485716,0.630357991,0.732080776,0.885094571,0.35200023,0.405359556,0.5988348,0.52257236,0.632754162,0.749034866,0.345294466,0.397637272,0.587426726,0.475868556,0.576203091,0.682091452
17/03/2017 10.00,0.354243391,0.567784927,0.336554436,0.464854325,0.688898884,1.082424071,0.420400641,0.514968446,0.73946014,0.612575409,0.696597569,0.821633891,0.370880307,0.443522068,0.641721414,0.373895389,0.619370156,0.773626133,0.340533626,0.407231592,0.589213597,0.347068842,0.574931088,0.718119384
17/03/2017 11.00,0.559953856,0.559232812,0.886417221,0.488316589,0.673102421,0.965383949,0.420672945,0.500024437,0.702418458,0.588660449,0.658763179,0.766750666,0.432739202,0.445942664,0.621125856,0.420040164,0.566283864,0.708565758,0.386884007,0.398688365,0.555308276,0.381593298,0.514451106,0.643709739
17/03/2017 12.00,0.453868232,0.5374227,0.491984124,0.569240018,0.671733009,0.860516312,0.406653739,0.489592614,0.688774589,0.612641976,0.639889936,0.757331975,0.371033345,0.422174221,0.553895557,0.544763196,0.599299493,0.730142575,0.343481776,0.390825119,0.512765314,0.469617867,0.516631357,0.629425778
17/03/2017 13.00,0.297658843,0.548316192,0.638862727,0.733047141,0.68995726,0.996322556,0.396809245,0.498394347,0.685930217,0.564306135,0.655519919,0.760893549,0.419316197,0.400174173,0.521783602,0.54499623,0.725334547,0.829341456,0.41931301,0.400171131,0.521779635,0.397926386,0.529599545,0.605539692
17/03/2017 14.00,0.31123272,0.558096279,0.744060259,0.533941973,0.734589366,0.903087515,0.378387106,0.52199012,0.699463302,0.72532235,0.683814203,0.7790753,0.514003304,0.437362549,0.603867372,0.650083723,0.703670583,0.738904288,0.463559292,0.39444002,0.544604148,0.525134968,0.568422214,0.596883856
17/03/2017 15.00,0.411655437,0.61348069,0.820514516,0.543049453,0.760334708,1.031863848,0.460770841,0.536574583,0.703590573,0.708402415,0.714212399,0.797389192,0.477270879,0.45158771,0.568955465,0.574637691,0.66214652,0.660598029,0.464422831,0.439431048,0.553639283,0.528676859,0.609186532,0.607761893
17/03/2017 16.00,0.473081547,0.660509259,0.493321993,0.593108242,0.841327608,1.087441885,0.56055527,0.572061203,0.727378211,0.669315537,0.762187197,0.831212307,0.5393743,0.552380072,0.674157593,0.686171447,0.786924515,0.83847342,0.457095838,0.468117654,0.571318711,0.525483967,0.602642703,0.642119896
17/03/2017 17.00,0.463024774,0.689440584,0.446884265,0.775464197,0.910456883,1.150284055,0.57986345,0.61210483,0.77576138,0.780427251,0.814081195,0.857939624,0.571239278,0.619604616,0.793930767,0.776173513,0.80589687,0.875319646,0.459566922,0.498477253,0.638724144,0.654417659,0.679478407,0.738011055
17/03/2017 18.00,0.598444188,0.739370776,0.722173563,0.762882443,0.917626832,1.292003954,0.623489023,0.623032564,0.812866893,0.75191167,0.869230099,0.931033203,0.573419248,0.58176266,0.718043754,0.794680525,0.872562942,0.93557604,0.526541816,0.534203149,0.659343166,0.645864894,0.709162682,0.76037565
17/03/2017 19.00,0.570677001,0.701613541,0.361474776,0.771598527,0.908215238,1.276169382,0.588211666,0.630315293,0.797764558,0.741642492,0.856825598,0.913305383,0.549867165,0.572077235,0.668832328,0.710951904,0.856161462,0.858989114,0.500359363,0.520569729,0.608613387,0.589406723,0.709791082,0.712135316
17/03/2017 20.00,0.759415414,0.702082042,0.283690885,0.573209898,0.843393902,1.169037833,0.645604402,0.601968675,0.77373929,0.684298469,0.802854102,0.856025349,0.625405718,0.549895107,0.63460247,0.602906595,0.815806432,0.829379987,0.545961951,0.480043269,0.553990462,0.472219864,0.638971286,0.649602621
17/03/2017 21.00,0.71263273,0.674821656,0.335065171,0.43997476,0.798182496,1.120001281,0.657156321,0.585352518,0.762723915,0.747646568,0.753857793,0.822249665,0.460121101,0.479560994,0.56207262,0.522726724,0.703536003,0.699946849,0.463589862,0.483176309,0.566309973,0.444702109,0.598522956,0.595469536
17/03/2017 22.00,0.999163575,0.650938064,0.487409906,0.804891991,0.780796615,1.050744932,0.627645477,0.579412867,0.745556753,0.68920085,0.731883973,0.805583869,0.49356161,0.47898187,0.599765303,0.549837483,0.656565517,0.696070433,0.464721976,0.450994155,0.564720009,0.464476256,0.554634965,0.588006817
17/03/2017 23.00,0.661907134,0.637764673,0.554767035,0.824306039,0.753490266,1.001681174,0.63405123,0.565368662,0.733891515,0.710475045,0.714104991,0.787533657,0.514582084,0.493256058,0.590401871,0.567702734,0.62150977,0.611791912,0.466631838,0.447293032,0.535386518,0.494006095,0.540828141,0.532371812
18/03/2017 00.00,0.594665564,0.610888978,0.72071597,0.605922589,0.73678855,0.979678571,0.567304784,0.555420677,0.723305246,0.666721606,0.703963126,0.765098605,0.53599323,0.497280475,0.596768909,0.541421045,0.603679784,0.568573111,0.46876667,0.434909434,0.521919604,0.495367047,0.552329975,0.520209522
18/03/2017 01.00,0.608583104,0.610441162,0.363874325,0.510290108,0.725145617,0.945373575,0.528529732,0.550627116,0.717949503,0.575501437,0.701628043,0.751724781,0.449510584,0.495611851,0.571698886,0.514339288,0.591457838,0.620284829,0.400470611,0.441542397,0.509328612,0.436917499,0.502427649,0.526915409
18/03/2017 02.00,0.686579671,0.615187788,0.416701136,0.48294396,0.720489112,0.934244805,0.521862173,0.55509411,0.71620474,0.593319383,0.695065142,0.761967113,0.456438689,0.494351237,0.566240459,0.497346915,0.557464048,0.575311041,0.412163755,0.446398755,0.511314663,0.441752185,0.495149269,0.511001278
18/03/2017 03.00,0.708419916,0.59922047,0.381478828,0.47480272,0.736901812,0.925345323,0.570770519,0.557381409,0.724809253,0.598497023,0.706070071,0.762411848,0.450384164,0.475495866,0.564887261,0.492282736,0.553742338,0.552468546,0.42211826,0.445653964,0.529435195,0.460554877,0.518053378,0.516861683
18/03/2017 04.00,0.788343514,0.611755133,0.479670284,0.550413244,0.760931437,0.980788345,0.533462706,0.568144185,0.737401054,0.598640115,0.726206937,0.785265868,0.468139293,0.491986101,0.573910386,0.481374372,0.55527676,0.544933959,0.432092333,0.454102925,0.529719,0.460589822,0.531301288,0.521405064
18/03/2017 05.00,0.753725685,0.633909216,0.452260445,0.679517746,0.789937882,1.008187685,0.609663063,0.595597903,0.77008474,0.604382809,0.760047527,0.817797298,0.482662459,0.48718833,0.583994292,0.526224032,0.59572447,0.618104426,0.460597131,0.464916097,0.557296492,0.483377217,0.54721871,0.56777642
18/03/2017 06.00,0.756333338,0.675314396,0.500497835,0.550712339,0.835536697,1.022904183,0.588586464,0.621408592,0.820205701,0.624217708,0.817701097,0.8978966,0.524037188,0.52940463,0.656915972,0.573888711,0.632455398,0.631874782,0.476779625,0.481663032,0.597675428,0.540784853,0.595973215,0.59542609
18/03/2017 07.00,0.905896607,0.715279885,0.840674399,0.641560032,0.918648257,1.152009542,0.660855575,0.673645832,0.907670616,0.672663917,0.879705792,1.012455228,0.557975457,0.553541024,0.714946215,0.542057847,0.751223607,0.810432921,0.519650283,0.515520434,0.665839328,0.470094999,0.651492203,0.70284097
18/03/2017 08.00,0.633423282,0.779320904,0.839315626,0.639241789,0.995060826,1.185658711,0.687559585,0.710348897,0.954878377,0.686296715,0.969807151,1.101670156,0.631061399,0.666563101,0.836136599,0.702685881,0.943897138,1.114867852,0.524624616,0.55413849,0.695111194,0.526154566,0.70676785,0.834786676
18/03/2017 09.00,1.070324588,0.795192597,0.676037362,0.839262136,1.02593992,1.231154881,0.690023317,0.688270014,0.961506555,0.763273213,0.955768032,1.111598333,0.548390142,0.646301773,0.844764328,0.788917672,0.988782701,1.145381792,0.461234461,0.54358499,0.710505879,0.565874625,0.709233752,0.821559099
18/03/2017 10.00,0.967584236,0.810520349,0.873215269,0.957319661,1.006295736,1.28735361,0.750968722,0.684046556,0.936213783,0.764571367,0.931583453,1.063355555,0.579487944,0.622459834,0.792395703,0.632637147,0.853038563,0.924710757,0.501628758,0.538827004,0.685930529,0.570376984,0.76908788,0.833706549
18/03/2017 11.00,0.617565299,0.797129702,0.831035029,0.713049257,0.953922177,1.1719865,0.652731864,0.654503164,0.889316681,0.784754226,0.899018196,0.999893018,0.512150566,0.572983846,0.685673415,0.594695862,0.804155697,0.812358285,0.502027531,0.561658397,0.672120572,0.600353283,0.811805737,0.820086357
18/03/2017 12.00,0.854189473,0.768298896,0.766144594,0.62063913,0.904837121,1.158985646,0.599565351,0.633675578,0.855400052,0.708886493,0.852752648,0.954517761,0.656237654,0.688038333,0.805689609,0.751471265,0.828633835,0.931384362,0.514840218,0.539788907,0.632090237,0.658310259,0.72590687,0.815919263
18/03/2017 13.00,0.479432619,0.725957353,0.775502074,0.558792616,0.827263061,1.029711791,0.560056013,0.580201644,0.760983151,0.682081597,0.765474696,0.858719364,0.611422178,0.579408342,0.71691076,0.663785555,0.744231483,0.858231012,0.511764043,0.484968269,0.600058621,0.584825235,0.655701753,0.756140519
18/03/2017 14.00,0.456479238,0.67041751,0.709115406,0.608461532,0.773575938,1.056355514,0.53227134,0.54482521,0.702751025,0.713064943,0.709160367,0.785471264,0.560075744,0.540003174,0.660285528,0.487889055,0.686716789,0.719559898,0.484233139,0.466878694,0.570873024,0.468884785,0.659967775,0.691531578
18/03/2017 15.00,0.726375086,0.620262468,0.622399721,0.618467437,0.73884447,0.932149706,0.461668857,0.511839229,0.671085806,0.696520565,0.696796905,0.760392196,0.462477984,0.446769255,0.52224309,0.452188782,0.646837496,0.645317402,0.464586273,0.448805932,0.524623828,0.448402867,0.6414219,0.639914533
18/03/2017 16.00,0.719052535,0.613551444,0.647251013,0.696832443,0.772929013,0.960708161,0.500067393,0.524614766,0.667829632,0.701992051,0.715356672,0.764519946,0.411477396,0.428777767,0.491987398,0.567999054,0.688641158,0.755195248,0.437109923,0.455488002,0.522635207,0.495927075,0.601261204,0.659370412
18/03/2017 17.00,0.508166255,0.628979689,0.753095308,0.357031652,0.828877642,1.164425476,0.571792742,0.561823069,0.718126869,0.804706477,0.770103378,0.789753519,0.456542644,0.438010817,0.52268391,0.664809786,0.775904099,0.819184092,0.493368567,0.473341914,0.564844961,0.56639031,0.661038047,0.697910803
18/03/2017 18.00,0.790997267,0.677776012,0.427587789,0.484596408,0.878650224,1.266761055,0.576342897,0.599677269,0.769560321,0.843957572,0.816163079,0.893807795,0.615538271,0.558225577,0.644570536,0.712348363,0.885255293,0.916914657,0.583107824,0.528814725,0.610610486,0.573199435,0.712331018,0.737806095
18/03/2017 19.00,0.594901937,0.706343713,0.548778933,0.445679799,0.891079749,1.350800104,0.635244743,0.608075587,0.786942836,0.741761486,0.839005944,0.912879417,0.472847025,0.504965397,0.618654597,0.636106185,0.798073564,0.718248567,0.47597526,0.508306119,0.622747458,0.577377197,0.724390814,0.651935721
18/03/2017 20.00,0.575972775,0.6976224,0.569733808,0.50878089,0.851389686,1.222125717,0.587271058,0.60813193,0.782614876,0.663780646,0.812213306,0.865091236,0.582096499,0.553258441,0.691137513,0.654746361,0.789730839,0.814773029,0.523160718,0.497242441,0.62116161,0.53603024,0.646539846,0.667041482
18/03/2017 21.00,0.630205417,0.679913418,0.794853028,0.615097428,0.814326852,1.197145907,0.574639743,0.599224135,0.786239497,0.637453436,0.783508649,0.857465981,0.511844324,0.494878816,0.614780364,0.586858911,0.739646386,0.699573531,0.508841021,0.49197506,0.611173073,0.515432273,0.649623973,0.614428389
18/03/2017 22.00,0.487964698,0.68038037,0.84192485,0.337134111,0.80966861,1.197534969,0.57588091,0.600327482,0.783822865,0.696240095,0.776970734,0.85227582,0.573751548,0.532637467,0.658943942,0.736827249,0.73012073,0.740804156,0.513186982,0.476412857,0.589386563,0.623500098,0.61782507,0.626865341
18/03/2017 23.00,0.563220337,0.678109794,0.695568851,0.383833399,0.81338169,1.098515654,0.544576455,0.598908501,0.786440103,0.677455207,0.788204774,0.84714669,0.506767997,0.5125837,0.611556678,0.699763252,0.721052629,0.702329669,0.461124408,0.466416302,0.55647498,0.598322365,0.616525536,0.600516742
19/03/2017 00.00,0.517030263,0.67519409,0.47254702,0.395793759,0.813972888,1.125554205,0.570934665,0.607273742,0.788118664,0.689985069,0.788767165,0.85652293,0.487310022,0.502448535,0.605995973,0.633046844,0.686775336,0.721692451,0.45714575,0.471347195,0.568485093,0.553727027,0.60072342,0.631265473
19/03/2017 01.00,0.49738695,0.681483702,0.482515155,0.718515241,0.820233968,1.094669217,0.531678783,0.611029059,0.789635342,0.671648165,0.799023395,0.856636277,0.551885287,0.550474036,0.673483677,0.672827748,0.681054649,0.691158271,0.464545407,0.463357497,0.566899963,0.57624354,0.583289472,0.591942722
19/03/2017 02.00,0.565056842,0.67837842,0.392078523,0.609787883,0.844587804,1.146494389,0.589682093,0.628261147,0.810980303,0.683580211,0.807604603,0.881053794,0.533377251,0.540675458,0.647541368,0.696312167,0.692854566,0.710011832,0.461005961,0.467313912,0.559679721,0.575958011,0.57309804,0.587289756
19/03/2017 03.00,0.585549255,0.705299139,0.443930438,0.640741324,0.872974345,1.171925187,0.576137377,0.64936953,0.831431537,0.689822939,0.835148051,0.905566601,0.551291679,0.576849567,0.700911377,0.637917795,0.695420961,0.686858861,0.449509994,0.470349282,0.571506302,0.553198923,0.603065363,0.595640356
